Id,PostId,VoteTypeId,UserId,CreationDate,BountyAmount,id
"209995289","62037967","2","","2020-05-27 00:00:00","","62037967"
"182895905","48900551","2","","2019-03-14 00:00:00","","48900551"
"158328387","41749456","16","","2018-03-02 00:00:00","","41749456"
"130228821","41516276","5","1054992","2017-01-14 00:00:00","","41516276"
"130229261","41492081","5","3477322","2017-01-14 00:00:00","","41492081"
"209998800","62041662","2","","2020-05-27 00:00:00","","62041662"
"182900882","29117570","5","463967","2019-03-14 00:00:00","","29117570"
"210102873","59876979","2","","2020-05-28 00:00:00","","59876979"
"210105119","62069316","16","","2020-05-28 00:00:00","","62069316"
"210105182","46961616","2","","2020-05-28 00:00:00","","46961616"
"210105186","46961616","5","823048","2020-05-28 00:00:00","","46961616"
"183006015","42062199","2","","2019-03-16 00:00:00","","42062199"
"104583235","29669180","2","","2016-01-04 00:00:00","","29669180"
"130344337","37699062","5","2948412","2017-01-16 00:00:00","","37699062"
"210115115","61571615","2","","2020-05-28 00:00:00","","61571615"
"183119271","47364834","16","","2019-03-18 00:00:00","","47364834"
"158575189","44870461","2","","2018-03-06 00:00:00","","44870461"
"158579687","41824300","5","2037719","2018-03-06 00:00:00","","41824300"
"210226205","61955206","2","","2020-05-30 00:00:00","","61955206"
"210226206","61955206","5","9755886","2020-05-30 00:00:00","","61955206"
"183125445","55219903","2","","2019-03-18 00:00:00","","55219903"
"158582752","27054162","2","","2018-03-06 00:00:00","","27054162"
"158584792","45688730","2","","2018-03-06 00:00:00","","45688730"
"158584793","45688730","5","1631510","2018-03-06 00:00:00","","45688730"
"158589096","35065875","2","","2018-03-06 00:00:00","","35065875"
"210231744","51433860","2","","2020-05-30 00:00:00","","51433860"
"210236220","62091621","16","","2020-05-30 00:00:00","","62091621"
"210341011","43950808","2","","2020-06-01 00:00:00","","43950808"
"210346311","40574379","2","","2020-06-01 00:00:00","","40574379"
"210347226","45869766","2","","2020-06-01 00:00:00","","45869766"
"104852084","34652782","2","","2016-01-07 00:00:00","","34652782"
"183245213","55249656","2","","2019-03-20 00:00:00","","55249656"
"183245640","54837671","2","","2019-03-20 00:00:00","","54837671"
"210355213","29644916","2","","2020-06-01 00:00:00","","29644916"
"158812263","47938144","2","","2018-03-09 00:00:00","","47938144"
"158812543","46803321","2","","2018-03-09 00:00:00","","46803321"
"158813796","49198200","3","","2018-03-09 00:00:00","","49198200"
"158814904","49198200","2","","2018-03-09 00:00:00","","49198200"
"130705222","41745964","2","","2017-01-20 00:00:00","","41745964"
"104981798","29644916","5","5763791","2016-01-10 00:00:00","","29644916"
"183340939","55275001","2","","2019-03-21 00:00:00","","55275001"
"183341651","48900551","5","534619","2019-03-21 00:00:00","","48900551"
"158826645","49176544","2","","2018-03-09 00:00:00","","49176544"
"130713351","35756663","2","","2017-01-20 00:00:00","","35756663"
"158946862","40660618","2","","2018-03-12 00:00:00","","40660618"
"210562905","35756663","2","","2020-06-04 00:00:00","","35756663"
"210567710","48961000","2","","2020-06-04 00:00:00","","48961000"
"183450192","55284676","2","","2019-03-22 00:00:00","","55284676"
"183453878","47793065","2","","2019-03-22 00:00:00","","47793065"
"183457223","30648096","2","","2019-03-22 00:00:00","","30648096"
"105117483","34730542","3","","2016-01-12 00:00:00","","34730542"
"158949120","49221539","2","","2018-03-12 00:00:00","","49221539"
"210678609","51515839","5","10022919","2020-06-06 00:00:00","","51515839"
"159072202","49259468","2","","2018-03-13 00:00:00","","49259468"
"77909648","25600580","2","","2014-11-05 00:00:00","","25600580"
"77909652","25600580","5","451710","2014-11-05 00:00:00","","25600580"
"210686828","54004986","2","","2020-06-06 00:00:00","","54004986"
"210686830","54004986","5","5308197","2020-06-06 00:00:00","","54004986"
"210687120","49880941","2","","2020-06-06 00:00:00","","49880941"
"210687126","49880941","5","5308197","2020-06-06 00:00:00","","49880941"
"105250421","33780962","5","428454","2016-01-13 00:00:00","","33780962"
"183573315","53777817","2","","2019-03-25 00:00:00","","53777817"
"183578310","29644916","2","","2019-03-25 00:00:00","","29644916"
"130964512","29117570","2","","2017-01-24 00:00:00","","29117570"
"210692830","62229903","2","","2020-06-06 00:00:00","","62229903"
"210693270","52266348","2","","2020-06-06 00:00:00","","52266348"
"210695618","62229903","2","","2020-06-06 00:00:00","","62229903"
"210696937","57017463","2","","2020-06-06 00:00:00","","57017463"
"210697352","62231115","2","","2020-06-06 00:00:00","","62231115"
"210778729","54377624","2","","2020-06-08 00:00:00","","54377624"
"183655186","55353966","2","","2019-03-26 00:00:00","","55353966"
"183656297","38071714","5","4822948","2019-03-26 00:00:00","","38071714"
"183656420","28942614","2","","2019-03-26 00:00:00","","28942614"
"131054676","41609091","2","","2017-01-26 00:00:00","","41609091"
"159178542","45776238","2","","2018-03-15 00:00:00","","45776238"
"131165112","41756234","16","","2017-01-27 00:00:00","","41756234"
"183763776","52504114","2","","2019-03-27 00:00:00","","52504114"
"159295271","49318889","3","","2018-03-16 00:00:00","","49318889"
"159298666","38820356","2","","2018-03-16 00:00:00","","38820356"
"131177687","41880229","5","1062217","2017-01-27 00:00:00","","41880229"
"210894889","62284899","2","","2020-06-09 00:00:00","","62284899"
"210898081","49615519","2","","2020-06-09 00:00:00","","49615519"
"183774150","48838101","2","","2019-03-27 00:00:00","","48838101"
"159304540","49318889","2","","2018-03-16 00:00:00","","49318889"
"183857699","29704842","2","","2019-03-28 00:00:00","","29704842"
"183859985","48515460","2","","2019-03-28 00:00:00","","48515460"
"210991266","62079202","5","6672534","2020-06-10 00:00:00","","62079202"
"159410023","46006400","5","9512977","2018-03-18 00:00:00","","46006400"
"159414217","45625886","2","","2018-03-18 00:00:00","","45625886"
"159415076","37864255","2","","2018-03-18 00:00:00","","37864255"
"159415109","37989803","2","","2018-03-18 00:00:00","","37989803"
"183863580","55394912","2","","2019-03-28 00:00:00","","55394912"
"210996838","29761872","2","","2020-06-10 00:00:00","","29761872"
"159420798","48687955","5","27563","2018-03-18 00:00:00","","48687955"
"131414356","33041733","2","","2017-01-31 00:00:00","","33041733"
"183980762","55139830","2","","2019-03-30 00:00:00","","55139830"
"183982877","30213456","2","","2019-03-30 00:00:00","","30213456"
"183982878","30213456","5","1570563","2019-03-30 00:00:00","","30213456"
"183983740","45453061","2","","2019-03-30 00:00:00","","45453061"
"211114251","62341311","2","","2020-06-12 00:00:00","","62341311"
"211119433","30286443","5","1720199","2020-06-12 00:00:00","","30286443"
"211212821","35756663","2","","2020-06-14 00:00:00","","35756663"
"211212853","62364877","5","932728","2020-06-14 00:00:00","","62364877"
"211214731","62370633","3","","2020-06-14 00:00:00","","62370633"
"105850512","28942614","2","","2016-01-22 00:00:00","","28942614"
"211216200","62370738","2","","2020-06-14 00:00:00","","62370738"
"211216555","62344666","2","","2020-06-14 00:00:00","","62344666"
"211220179","62371051","2","","2020-06-14 00:00:00","","62371051"
"211220216","47544877","2","","2020-06-14 00:00:00","","47544877"
"105858374","31573823","2","","2016-01-22 00:00:00","","31573823"
"159761352","30000824","2","","2018-03-22 00:00:00","","30000824"
"184180709","51829581","2","","2019-04-03 00:00:00","","51829581"
"105974549","34973135","2","","2016-01-24 00:00:00","","34973135"
"105977326","34973165","5","489287","2016-01-24 00:00:00","","34973165"
"105978709","34973165","2","","2016-01-24 00:00:00","","34973165"
"105978714","34973165","5","423839","2016-01-24 00:00:00","","34973165"
"131636615","29117570","2","","2017-02-03 00:00:00","","29117570"
"131636874","37711051","2","","2017-02-03 00:00:00","","37711051"
"159887559","25595492","5","7471190","2018-03-25 00:00:00","","25595492"
"159887561","29644916","5","7471190","2018-03-25 00:00:00","","29644916"
"184294193","54753366","2","","2019-04-04 00:00:00","","54753366"
"184294195","54753366","5","521641","2019-04-04 00:00:00","","54753366"
"184294878","43617787","5","6518361","2019-04-04 00:00:00","","43617787"
"106108034","30800908","3","","2016-01-26 00:00:00","","30800908"
"211435118","52161774","16","","2020-06-17 00:00:00","","52161774"
"211435578","52161774","2","","2020-06-17 00:00:00","","52161774"
"211437038","50531553","2","","2020-06-17 00:00:00","","50531553"
"131757604","39450504","2","","2017-02-05 00:00:00","","39450504"
"159895044","35065875","2","","2018-03-25 00:00:00","","35065875"
"184298127","30213456","5","1910582","2019-04-04 00:00:00","","30213456"
"184298129","30213456","2","","2019-04-04 00:00:00","","30213456"
"106195370","30422184","2","","2016-01-27 00:00:00","","30422184"
"106197041","31031865","2","","2016-01-27 00:00:00","","31031865"
"159976211","48338676","2","","2018-03-26 00:00:00","","48338676"
"159976215","48338676","5","322248","2018-03-26 00:00:00","","48338676"
"159982764","30213456","5","7204246","2018-03-26 00:00:00","","30213456"
"159990464","49490466","5","2224047","2018-03-26 00:00:00","","49490466"
"184498345","55559045","2","","2019-04-08 00:00:00","","55559045"
"184501035","52555619","2","","2019-04-08 00:00:00","","52555619"
"131992802","29117570","5","1833929","2017-02-08 00:00:00","","29117570"
"211686745","62472522","2","","2020-06-20 00:00:00","","62472522"
"184508472","38786207","2","","2019-04-08 00:00:00","","38786207"
"79054010","22513893","2","","2014-11-25 00:00:00","","22513893"
"211698448","61746798","5","1953301","2020-06-20 00:00:00","","61746798"
"160141397","44043159","2","","2018-03-28 00:00:00","","44043159"
"106486326","35113957","2","","2016-01-31 00:00:00","","35113957"
"132113680","42140285","5","1869933","2017-02-09 00:00:00","","42140285"
"132113705","42140285","2","","2017-02-09 00:00:00","","42140285"
"184606710","55591329","2","","2019-04-09 00:00:00","","55591329"
"184609065","36701111","2","","2019-04-09 00:00:00","","36701111"
"184611513","55592983","5","3073945","2019-04-09 00:00:00","","55592983"
"184611515","55592983","2","","2019-04-09 00:00:00","","55592983"
"160256007","49561411","3","","2018-03-29 00:00:00","","49561411"
"160256686","46724191","2","","2018-03-29 00:00:00","","46724191"
"211823176","62520205","3","","2020-06-22 00:00:00","","62520205"
"211827629","56686391","2","","2020-06-22 00:00:00","","56686391"
"184615045","30213456","2","","2019-04-09 00:00:00","","30213456"
"184615720","55593939","5","4964569","2019-04-09 00:00:00","","55593939"
"184616334","55591329","2","","2019-04-09 00:00:00","","55591329"
"184616361","55578335","2","","2019-04-09 00:00:00","","55578335"
"184616685","55593959","3","","2019-04-09 00:00:00","","55593959"
"184616709","55593959","2","","2019-04-09 00:00:00","","55593959"
"184617420","55592983","2","","2019-04-09 00:00:00","","55592983"
"184617427","55583167","2","","2019-04-09 00:00:00","","55583167"
"184621980","47544877","2","","2019-04-09 00:00:00","","47544877"
"160266243","49561411","3","","2018-03-29 00:00:00","","49561411"
"160267860","49561411","3","","2018-03-29 00:00:00","","49561411"
"160379245","49580394","2","","2018-03-31 00:00:00","","49580394"
"160379257","49580394","5","8689709","2018-03-31 00:00:00","","49580394"
"211945683","62549527","3","","2020-06-24 00:00:00","","62549527"
"211945802","62549527","2","","2020-06-24 00:00:00","","62549527"
"184719759","45616764","2","","2019-04-10 00:00:00","","45616764"
"160391306","48906817","2","","2018-04-01 00:00:00","","48906817"
"211956559","62549527","2","","2020-06-24 00:00:00","","62549527"
"132252564","42178648","2","","2017-02-11 00:00:00","","42178648"
"106636028","35140042","3","","2016-02-02 00:00:00","","35140042"
"132359047","36541906","5","1161355","2017-02-13 00:00:00","","36541906"
"132359667","42204181","2","","2017-02-13 00:00:00","","42204181"
"132366436","42199241","2","","2017-02-13 00:00:00","","42199241"
"184825346","55644463","3","","2019-04-12 00:00:00","","55644463"
"212088116","56396806","2","","2020-06-25 00:00:00","","56396806"
"132374164","38471362","2","","2017-02-13 00:00:00","","38471362"
"184833334","41262716","5","4440821","2019-04-12 00:00:00","","41262716"
"184833897","30213456","5","1382559","2019-04-12 00:00:00","","30213456"
"106763590","28942614","2","","2016-02-04 00:00:00","","28942614"
"106763756","29644916","5","309343","2016-02-04 00:00:00","","29644916"
"106763757","29644916","2","","2016-02-04 00:00:00","","29644916"
"160519573","49624372","16","","2018-04-03 00:00:00","","49624372"
"160521457","49610008","2","","2018-04-03 00:00:00","","49610008"
"212244615","52834628","5","7731206","2020-06-28 00:00:00","","52834628"
"212247903","40660618","5","3025697","2020-06-28 00:00:00","","40660618"
"212253913","61357217","2","","2020-06-28 00:00:00","","61357217"
"184961634","30422184","2","","2019-04-14 00:00:00","","30422184"
"184964008","46600610","5","11171495","2019-04-14 00:00:00","","46600610"
"132536362","29071226","2","","2017-02-15 00:00:00","","29071226"
"132536368","29071226","5","4599104","2017-02-15 00:00:00","","29071226"
"160674728","49615519","2","","2018-04-05 00:00:00","","49615519"
"160677632","49624372","8","3087605","2018-04-05 00:00:00","50","49624372"
"160677787","49624372","2","","2018-04-05 00:00:00","","49624372"
"185084761","55690884","2","","2019-04-16 00:00:00","","55690884"
"212411228","57852689","5","1529763","2020-06-30 00:00:00","","57852689"
"212412232","48906817","2","","2020-06-30 00:00:00","","48906817"
"160815107","40947247","2","","2018-04-06 00:00:00","","40947247"
"160820094","47566892","2","","2018-04-06 00:00:00","","47566892"
"185094739","52596616","2","","2019-04-16 00:00:00","","52596616"
"185095942","30213456","5","9551232","2019-04-16 00:00:00","","30213456"
"185096567","36318795","2","","2019-04-16 00:00:00","","36318795"
"160826602","46002727","2","","2018-04-07 00:00:00","","46002727"
"212560870","38820356","2","","2020-07-02 00:00:00","","38820356"
"107244954","35304113","2","","2016-02-10 00:00:00","","35304113"
"132852864","42344020","2","","2017-02-20 00:00:00","","42344020"
"79983618","25965275","2","","2014-12-12 00:00:00","","25965275"
"212562888","57266585","3","","2020-07-02 00:00:00","","57266585"
"212569284","62700595","2","","2020-07-02 00:00:00","","62700595"
"212569399","62700595","2","","2020-07-02 00:00:00","","62700595"
"79992140","26331854","3","","2014-12-12 00:00:00","","26331854"
"132858950","42341953","2","","2017-02-20 00:00:00","","42341953"
"132859015","42344020","5","569864","2017-02-20 00:00:00","","42344020"
"212573480","45567201","2","","2020-07-02 00:00:00","","45567201"
"212574657","47774291","2","","2020-07-02 00:00:00","","47774291"
"212574666","47774291","5","5989625","2020-07-02 00:00:00","","47774291"
"160980224","47163923","2","","2018-04-09 00:00:00","","47163923"
"185223599","41096759","2","","2019-04-18 00:00:00","","41096759"
"161110040","35882330","2","","2018-04-11 00:00:00","","35882330"
"161112096","33041733","2","","2018-04-11 00:00:00","","33041733"
"80177267","27489124","5","257535","2014-12-15 00:00:00","","27489124"
"80179513","27470721","2","","2014-12-15 00:00:00","","27470721"
"161122336","38071714","2","","2018-04-11 00:00:00","","38071714"
"161124174","44886715","2","","2018-04-11 00:00:00","","44886715"
"212711628","62734966","2","","2020-07-05 00:00:00","","62734966"
"212712641","62734966","5","10454736","2020-07-05 00:00:00","","62734966"
"212714388","62734966","2","","2020-07-05 00:00:00","","62734966"
"212714951","51573236","2","","2020-07-05 00:00:00","","51573236"
"212719251","52352815","2","","2020-07-05 00:00:00","","52352815"
"133020678","38186942","2","","2017-02-22 00:00:00","","38186942"
"161126164","29117570","2","","2018-04-11 00:00:00","","29117570"
"161126724","44704629","2","","2018-04-11 00:00:00","","44704629"
"133029778","42392789","2","","2017-02-22 00:00:00","","42392789"
"133031342","42393102","2","","2017-02-22 00:00:00","","42393102"
"212721723","52352815","2","","2020-07-05 00:00:00","","52352815"
"212725718","62736344","3","","2020-07-05 00:00:00","","62736344"
"185497008","49218227","2","","2019-04-23 00:00:00","","49218227"
"185498983","55802876","2","","2019-04-23 00:00:00","","55802876"
"212875277","62674450","2","","2020-07-07 00:00:00","","62674450"
"212878570","52715200","2","","2020-07-07 00:00:00","","52715200"
"133194957","34049118","5","2231059","2017-02-24 00:00:00","","34049118"
"107580751","28942614","5","701875","2016-02-15 00:00:00","","28942614"
"185503751","44065208","5","5815347","2019-04-23 00:00:00","","44065208"
"185504565","55812609","2","","2019-04-23 00:00:00","","55812609"
"185505046","55812609","3","","2019-04-23 00:00:00","","55812609"
"185507545","37148836","2","","2019-04-23 00:00:00","","37148836"
"161288860","25595492","2","","2018-04-13 00:00:00","","25595492"
"133203829","42439626","2","","2017-02-24 00:00:00","","42439626"
"213009458","44305351","2","","2020-07-09 00:00:00","","44305351"
"213012091","48428120","2","","2020-07-09 00:00:00","","48428120"
"213012827","52148411","2","","2020-07-09 00:00:00","","52148411"
"107713010","32373324","2","","2016-02-17 00:00:00","","32373324"
"107715085","30213456","2","","2016-02-17 00:00:00","","30213456"
"133328393","38071714","2","","2017-02-26 00:00:00","","38071714"
"185616133","40966759","2","","2019-04-24 00:00:00","","40966759"
"213024741","54657466","2","","2020-07-09 00:00:00","","54657466"
"161412685","30213456","5","7062272","2018-04-16 00:00:00","","30213456"
"133332327","42358521","2","","2017-02-27 00:00:00","","42358521"
"133334037","42358521","3","","2017-02-27 00:00:00","","42358521"
"185626228","41640621","5","9427614","2019-04-25 00:00:00","","41640621"
"185626246","40377377","5","9427614","2019-04-25 00:00:00","","40377377"
"213028452","62681443","2","","2020-07-09 00:00:00","","62681443"
"213028588","57840104","2","","2020-07-09 00:00:00","","57840104"
"213034609","37915326","5","10454736","2020-07-09 00:00:00","","37915326"
"213133568","45567201","2","","2020-07-10 00:00:00","","45567201"
"213137377","62838369","2","","2020-07-10 00:00:00","","62838369"
"133444519","42498492","5","998997","2017-02-28 00:00:00","","42498492"
"161527183","29117570","2","","2018-04-17 00:00:00","","29117570"
"160146772","43426699","2","","2018-03-28 00:00:00","","43426699"
"160148649","49534740","2","","2018-03-28 00:00:00","","49534740"
"79068685","26491425","2","","2014-11-26 00:00:00","","26491425"
"132018480","39268365","2","","2017-02-08 00:00:00","","39268365"
"132018675","39268365","5","1935088","2017-02-08 00:00:00","","39268365"
"184522617","55570947","2","","2019-04-08 00:00:00","","55570947"
"106377865","35065875","5","5856840","2016-01-29 00:00:00","","35065875"
"211714102","29644916","5","339302","2020-06-21 00:00:00","","29644916"
"211718418","62472522","2","","2020-06-21 00:00:00","","62472522"
"211718515","62495002","3","","2020-06-21 00:00:00","","62495002"
"160154574","49531349","2","","2018-03-28 00:00:00","","49531349"
"160156647","33041733","2","","2018-03-28 00:00:00","","33041733"
"211851732","62523305","2","","2020-06-23 00:00:00","","62523305"
"132151906","42134186","2","","2017-02-10 00:00:00","","42134186"
"160297226","30422184","5","9574114","2018-03-30 00:00:00","","30422184"
"106535714","29117570","2","","2016-02-01 00:00:00","","29117570"
"106535716","29117570","5","3214276","2016-02-01 00:00:00","","29117570"
"160303438","49573552","2","","2018-03-30 00:00:00","","49573552"
"160394230","49597274","2","","2018-04-01 00:00:00","","49597274"
"160400257","49541648","2","","2018-04-01 00:00:00","","49541648"
"211957247","62549527","5","10454736","2020-06-24 00:00:00","","62549527"
"211960477","47335582","2","","2020-06-24 00:00:00","","47335582"
"211960676","48942153","2","","2020-06-24 00:00:00","","48942153"
"184731414","50448620","2","","2019-04-10 00:00:00","","50448620"
"184731707","33041733","2","","2019-04-10 00:00:00","","33041733"
"160401610","39126827","2","","2018-04-01 00:00:00","","39126827"
"160403328","38186942","2","","2018-04-01 00:00:00","","38186942"
"132267218","39851730","2","","2017-02-12 00:00:00","","39851730"
"184737914","25595492","5","8523915","2019-04-11 00:00:00","","25595492"
"184738123","55527240","16","","2019-04-11 00:00:00","","55527240"
"184836731","30213456","5","4033513","2019-04-12 00:00:00","","30213456"
"212117859","62412423","2","","2020-06-26 00:00:00","","62412423"
"184844848","55644463","3","","2019-04-12 00:00:00","","55644463"
"160539175","29460485","2","","2018-04-03 00:00:00","","29460485"
"184935683","55669208","2","","2019-04-14 00:00:00","","55669208"
"212233912","62619242","2","","2020-06-28 00:00:00","","62619242"
"212234000","57788014","2","","2020-06-28 00:00:00","","57788014"
"132507189","29644916","5","1050083","2017-02-15 00:00:00","","29644916"
"160642353","41640621","2","","2018-04-04 00:00:00","","41640621"
"160642421","48515460","2","","2018-04-04 00:00:00","","48515460"
"184945845","49176544","2","","2019-04-14 00:00:00","","49176544"
"184945846","49176544","5","2515942","2019-04-14 00:00:00","","49176544"
"184947736","55659774","2","","2019-04-14 00:00:00","","55659774"
"184947761","55646479","2","","2019-04-14 00:00:00","","55646479"
"184948394","55675752","2","","2019-04-14 00:00:00","","55675752"
"184948545","55675752","5","10574598","2019-04-14 00:00:00","","55675752"
"184950265","50647694","2","","2019-04-14 00:00:00","","50647694"
"212237470","62620343","2","","2020-06-28 00:00:00","","62620343"
"212243518","40525468","2","","2020-06-28 00:00:00","","40525468"
"160648226","49659871","5","4922375","2018-04-04 00:00:00","","49659871"
"106915334","35223505","2","","2016-02-05 00:00:00","","35223505"
"79789072","25600580","2","","2014-12-09 00:00:00","","25600580"
"160782563","40377076","2","","2018-04-06 00:00:00","","40377076"
"212383885","38023093","2","","2020-06-30 00:00:00","","38023093"
"79794813","26706240","16","","2014-12-09 00:00:00","","26706240"
"185070170","51835569","2","","2019-04-16 00:00:00","","51835569"
"185071008","55646845","2","","2019-04-16 00:00:00","","55646845"
"160793590","38328727","2","","2018-04-06 00:00:00","","38328727"
"160793592","38328727","5","1780700","2018-04-06 00:00:00","","38328727"
"107070952","28942614","2","","2016-02-08 00:00:00","","28942614"
"132672425","42289439","3","","2017-02-17 00:00:00","","42289439"
"132672895","38071714","2","","2017-02-17 00:00:00","","38071714"
"185077311","45855433","2","","2019-04-16 00:00:00","","45855433"
"185077556","54332236","5","8883810","2019-04-16 00:00:00","","54332236"
"185078118","55707715","3","","2019-04-16 00:00:00","","55707715"
"185078704","55707715","3","","2019-04-16 00:00:00","","55707715"
"185080441","55707715","3","","2019-04-16 00:00:00","","55707715"
"185083139","55707715","2","","2019-04-16 00:00:00","","55707715"
"185083893","55707715","2","","2019-04-16 00:00:00","","55707715"
"160798882","36832219","2","","2018-04-06 00:00:00","","36832219"
"160804603","46236744","2","","2018-04-06 00:00:00","","46236744"
"212403385","41010290","2","","2020-06-30 00:00:00","","41010290"
"212403565","59363307","2","","2020-06-30 00:00:00","","59363307"
"185245063","45208766","2","","2019-04-18 00:00:00","","45208766"
"185245240","45208766","5","3702377","2019-04-18 00:00:00","","45208766"
"185245402","28767707","2","","2019-04-18 00:00:00","","28767707"
"132904498","40485481","2","","2017-02-21 00:00:00","","40485481"
"161006556","49715142","5","1987266","2018-04-10 00:00:00","","49715142"
"161006561","49715142","2","","2018-04-10 00:00:00","","49715142"
"132908470","42358521","2","","2017-02-21 00:00:00","","42358521"
"132908968","42358521","2","","2017-02-21 00:00:00","","42358521"
"132910496","42358521","2","","2017-02-21 00:00:00","","42358521"
"132910720","30213456","5","126520","2017-02-21 00:00:00","","30213456"
"132912700","42358521","2","","2017-02-21 00:00:00","","42358521"
"132913127","42358521","2","","2017-02-21 00:00:00","","42358521"
"212609013","35113957","2","","2020-07-03 00:00:00","","35113957"
"212611020","61357217","2","","2020-07-03 00:00:00","","61357217"
"212613863","62695921","16","","2020-07-03 00:00:00","","62695921"
"161015990","40448015","2","","2018-04-10 00:00:00","","40448015"
"161020388","43383125","2","","2018-04-10 00:00:00","","43383125"
"161022239","41067341","2","","2018-04-10 00:00:00","","41067341"
"161022757","49606124","2","","2018-04-10 00:00:00","","49606124"
"161023638","46236744","9","","2018-04-10 00:00:00","","46236744"
"132991798","42096392","3","","2017-02-22 00:00:00","","42096392"
"212691062","57836249","2","","2020-07-04 00:00:00","","57836249"
"161095470","46522304","5","1745202","2018-04-11 00:00:00","","46522304"
"107387291","35324974","2","","2016-02-12 00:00:00","","35324974"
"132997976","31313170","5","155755","2017-02-22 00:00:00","","31313170"
"185321771","55766545","2","","2019-04-19 00:00:00","","55766545"
"185321773","55766545","5","267","2019-04-19 00:00:00","","55766545"
"212699851","52352815","2","","2020-07-04 00:00:00","","52352815"
"161109559","47554214","2","","2018-04-11 00:00:00","","47554214"
"133000748","42382802","2","","2017-02-22 00:00:00","","42382802"
"185333974","37409153","2","","2019-04-20 00:00:00","","37409153"
"133148009","34442192","2","","2017-02-23 00:00:00","","34442192"
"133152217","26975640","2","","2017-02-23 00:00:00","","26975640"
"212839764","62674450","8","3854890","2020-07-07 00:00:00","50","62674450"
"212841370","35289988","2","","2020-07-07 00:00:00","","35289988"
"212842116","62674450","2","","2020-07-07 00:00:00","","62674450"
"212842117","62674450","5","6309","2020-07-07 00:00:00","","62674450"
"212842632","51512075","2","","2020-07-07 00:00:00","","51512075"
"161248392","31044380","5","3654014","2018-04-13 00:00:00","","31044380"
"161248394","31044380","2","","2018-04-13 00:00:00","","31044380"
"161248708","49742964","2","","2018-04-13 00:00:00","","49742964"
"185463048","55802876","16","","2019-04-23 00:00:00","","55802876"
"185464287","55802876","2","","2019-04-23 00:00:00","","55802876"
"185468343","52834628","5","4146535","2019-04-23 00:00:00","","52834628"
"107549984","35409492","3","","2016-02-15 00:00:00","","35409492"
"107550560","35409492","2","","2016-02-15 00:00:00","","35409492"
"161253296","43983286","2","","2018-04-13 00:00:00","","43983286"
"161254841","35281281","2","","2018-04-13 00:00:00","","35281281"
"161255411","47470426","2","","2018-04-13 00:00:00","","47470426"
"161255489","31845342","2","","2018-04-13 00:00:00","","31845342"
"107646180","35381163","2","","2016-02-16 00:00:00","","35381163"
"133260519","31313170","5","4396995","2017-02-25 00:00:00","","31313170"
"133260761","31786040","5","4396995","2017-02-25 00:00:00","","31786040"
"212947368","41433856","2","","2020-07-08 00:00:00","","41433856"
"212948329","62792670","5","6801737","2020-07-08 00:00:00","","62792670"
"185557671","48515460","2","","2019-04-24 00:00:00","","48515460"
"161348600","42060090","5","1672111","2018-04-14 00:00:00","","42060090"
"133266322","33041733","5","2049129","2017-02-25 00:00:00","","33041733"
"133269952","34163944","5","4396995","2017-02-25 00:00:00","","34163944"
"212959774","42140285","5","2249812","2020-07-08 00:00:00","","42140285"
"212962277","38071714","2","","2020-07-08 00:00:00","","38071714"
"212962628","37830008","2","","2020-07-08 00:00:00","","37830008"
"212962710","37830008","5","6463558","2020-07-08 00:00:00","","37830008"
"185560035","48900551","2","","2019-04-24 00:00:00","","48900551"
"185563591","38786207","2","","2019-04-24 00:00:00","","38786207"
"185564681","41609091","2","","2019-04-24 00:00:00","","41609091"
"161357508","47767993","5","2426344","2018-04-14 00:00:00","","47767993"
"133272940","32217639","2","","2017-02-25 00:00:00","","32217639"
"213096121","50634072","2","","2020-07-10 00:00:00","","50634072"
"213096212","50634072","5","809043","2020-07-10 00:00:00","","50634072"
"133406910","27007353","2","","2017-02-27 00:00:00","","27007353"
"133406911","27007353","5","2330101","2017-02-27 00:00:00","","27007353"
"133407009","29117570","2","","2017-02-27 00:00:00","","29117570"
"161489171","49836268","2","","2018-04-17 00:00:00","","49836268"
"213102462","46462610","2","","2020-07-10 00:00:00","","46462610"
"185709312","41731704","2","","2019-04-26 00:00:00","","41731704"
"185709902","55145456","2","","2019-04-26 00:00:00","","55145456"
"133413060","42498492","2","","2017-02-28 00:00:00","","42498492"
"133416297","36792713","2","","2017-02-28 00:00:00","","36792713"
"133416547","35408768","2","","2017-02-28 00:00:00","","35408768"
"133417701","36792713","2","","2017-02-28 00:00:00","","36792713"
"107820980","26331854","2","","2016-02-18 00:00:00","","26331854"
"133419170","36792713","2","","2017-02-28 00:00:00","","36792713"
"133421795","36792713","2","","2017-02-28 00:00:00","","36792713"
"161629885","40900818","2","","2018-04-18 00:00:00","","40900818"
"133557813","42486386","8","1212017","2017-03-01 00:00:00","50","42486386"
"185852534","53195626","2","","2019-04-29 00:00:00","","53195626"
"185852562","46575898","2","","2019-04-29 00:00:00","","46575898"
"185852567","46575898","5","5907578","2019-04-29 00:00:00","","46575898"
"185852679","55899604","2","","2019-04-29 00:00:00","","55899604"
"185852882","55899604","16","","2019-04-29 00:00:00","","55899604"
"185854380","47793065","2","","2019-04-29 00:00:00","","47793065"
"213251050","52402591","2","","2020-07-12 00:00:00","","52402591"
"213252619","62866262","5","7730554","2020-07-12 00:00:00","","62866262"
"213252631","62861700","5","7730554","2020-07-12 00:00:00","","62861700"
